0	0
1	1.9444044360404
2	1.94416440339664
3	1.94368442700005
4	1.94296468457761
5	1.94200544258266
6	1.94080705603054
7	1.9393699682796
8	1.93769471075781
9	1.93578190263529
10	1.93363225044285
11	1.93124654763715
12	1.92862567411251
13	1.92577059566014
14	1.92268236337493
15	1.91936211301069
16	1.91581106428388
17	1.91203052012694
18	1.90802186589164
19	1.90378656850294
20	1.8993261755645
21	1.89464231441629
22	1.889736691145
23	1.8846110895488
24	1.87926737005614
25	1.87370746860075
26	1.86793339545284
27	1.86194723400821
28	1.85575113953561
29	1.84934733788386
30	1.84273812415001
31	1.83592586130873
32	1.82891297880543
33	1.82170197111273
34	1.81429539625307
35	1.80669587428744
36	1.79890608577193
37	1.79092877018378
38	1.78276672431742
39	1.77442280065224
40	1.76589990569396
41	1.75720099828945
42	1.7483290879184
43	1.73928723296097
44	1.73007853894507
45	1.72070615677282
46	1.71117328092862
47	1.70148314767005
48	1.69163903320275
49	1.68164425184136
50	1.67150215415701
51	1.66121612511348
52	1.65078958219377
53	1.64022597351749
54	1.6295287759513
55	1.61870149321378
56	1.6077476539757
57	1.59667080995817
58	1.58547453402802
59	1.57416241829481
60	1.56273807220792
61	1.55120512065727
62	1.53956720207754
63	1.52782796655859
64	1.51599107396221
65	1.5040601920477
66	1.49203899460617
67	1.47993115960667
68	1.46774036735357
69	1.45547029865819
70	1.44312463302402
71	1.43070704684909
72	1.41822121164399
73	1.40567079226952
74	1.39305944519245
75	1.38039081676268
76	1.36766854151132
77	1.35489624047185
78	1.34207751952486
79	1.32921596776718
80	1.31631515590678
81	1.30337863468472
82	1.29040993332355
83	1.27741255800522
84	1.26438999037739
85	1.25134568608999
86	1.23828307336268
87	1.22520555158366
88	1.21211648994102
89	1.19901922608643
90	1.1859170648328
91	1.17281327688626
92	1.15971109761211
93	1.14661372583677
94	1.13352432268479
95	1.12044601045274
96	1.10738187151899
97	1.09433494729061
98	1.08130823718806
99	1.06830469766688
100	1.05532724127749
101	1.04237873576319
102	1.02946200319606
103	1.01657981915226
104	1.00373491192436
105	0.990929961773742
106	0.978167600221205
107	0.965450409375866
108	0.95278092130343
109	0.940161617432558
110	0.927594927999841
111	0.915083231533637
112	0.902628854374865
113	0.890234070238006
114	0.877901099806788
115	0.865632110370572
116	0.85342921549484
117	0.84129447473134
118	0.829229893362572
119	0.817237422182336
120	0.805318957313613
121	0.793476340059034
122	0.781711356787538
123	0.770025738854176
124	0.758421162553341
125	0.746899249104482
126	0.735461564669571
127	0.72410962040274
128	0.712844872528557
129	0.701668722451313
130	0.690582516892385
131	0.679587548055673
132	0.668685053819118
133	0.657876217952796
134	0.647162170360975
135	0.636543987348921
136	0.626022691909842
137	0.615599254036089
138	0.605274591046628
139	0.595049567935695
140	0.584924997737015
141	0.574901641903318
142	0.564980210700748
143	0.555161363613107
144	0.545445709758553
145	0.535833808313443
146	0.526326168941618
147	0.51692325222941
148	0.507625470120489
149	0.498433186352235
150	0.489346716885459
151	0.480366330331883
152	0.471492248369267
153	0.46272464614696
154	0.454063652673559
155	0.445509351187996
156	0.43706177950608
157	0.428720930340007
158	0.420486751589837
159	0.412359146593766
160	0.404337974343544
161	0.396423049649718
162	0.388614143257936
163	0.380910981906336
164	0.373313248319209
165	0.365820581131007
166	0.358432574730012
167	0.351148779017662
168	0.343968699072938
169	0.336891794712451
170	0.329917479938144
171	0.323045122260321
172	0.316274041887461
173	0.309603510766792
174	0.303032751468153
175	0.296560935892941
176	0.29018718379506
177	0.283910561100421
178	0.277730078003614
179	0.271644686827787
180	0.265653279627753
181	0.259754685513074
182	0.253947667673428
183	0.248230920078699
184	0.242603063830796
185	0.237062643141814
186	0.231608120904177
187	0.226237873829183
188	0.220950187115765
189	0.215743248617565
190	0.21061514246817
191	0.205563842128307
192	0.200587202807696
193	0.19568295322081
194	0.190848686624685
195	0.186081851088388
196	0.181379738940095
197	0.176739475329774
198	0.172158005850281
199	0.167632083144069
