x	y	
1	 22
2	 4
3	 4
4	 44
5	 4
6	 42
7	 10
8	 4
9	 17
10	 3
11	 3
12	 15
13	 3
14	 3
15	 2
16	 2
17	 2
18	 2
19	 2
20	 1
21	 3
22	 1
23	 1
24	 1
25	 17
26	 1
27	 1
28	 1
29	 1
30	 1
31	 1
32	 1
33	 1
34	 1
35	 8
36	 2
37	 2
38	 2
39	 2
40	 3
41	 3
42	 3
43	 3
44	 3
45	 3
46	 4
47	 4
48	 4
49	 4
50	 4
