0	0
1	0.216036046746009
2	0.431992087549557
3	0.647788165847964
4	0.863344423795442
5	1.07858115151492
6	1.29341883622208
7	1.50777821117915
8	1.72158030443638
9	1.9347464873191
10	2.14719852261885
11	2.35885861244705
12	2.56964944571037
13	2.77949424516724
14	2.98831681402534
15	3.19604158204047
16	3.40259365107794
17	3.60789884009779
18	3.81188372952627
19	4.01447570497623
20	4.2156030002802
21	4.41519473980042
22	4.61318097998086
23	4.80949275010741
24	5.00406209224279
25	5.19682210030417
26	5.38770695825202
27	5.57665197735975
28	5.76359363253499
29	5.94846959766387
30	6.13121877995126
31	6.31178135323054
32	6.49009879021797
33	6.66611389368749
34	6.83977082654334
35	7.0110151407686
36	7.17979380522939
37	7.34605523231538
38	7.50974930339859
39	7.6708273930937
40	7.8292423923044
41	7.98494873004143
42	8.13790239399937
43	8.28806094988047
44	8.4353835594552
45	8.57983099735023
46	8.72136566655618
47	8.85995161264857
48	8.99555453671685
49	9.12814180699743
50	9.25768246920826
51	9.38414725558366
52	9.50750859260919
53	9.62774060745809
54	9.74481913313151
55	9.85872171230662
56	9.96942759989739
57	10.0769177643344
58	10.1811748875715
59	10.2821833638267
60	10.3799292970697
61	10.4744004972642
62	10.565586475379
63	10.653478437181
64	10.7380692758236
65	10.8193535632474
66	10.8973275404083
67	10.9719891063514
68	11.0433378061494
69	11.1113748177241
70	11.1761029375726
71	11.2375265654188
72	11.295651687813
73	11.3504858607014
74	11.4020381909921
75	11.4503193171389
76	11.4953413887713
77	11.5371180453948
78	11.5756643941893
79	11.6109969869335
80	11.6431337960817
81	11.6720941900233
82	11.6978989075536
83	11.7205700315853
84	11.7401309621308
85	11.7566063885866
86	11.7700222613495
87	11.780405762797
88	11.7877852776624
89	11.7921903628377
90	11.7936517166345
91	11.7922011475376
92	11.7878715424806
93	11.7806968346794
94	11.7707119710532
95	11.7579528792675
96	11.7424564344308
97	11.7242604254778
98	11.7034035212722
99	11.6799252364605
100	11.6538658971092
101	11.6252666061592
102	11.5941692087262
103	11.560616257282
104	11.5246509767456
105	11.4863172295171
106	11.445659480483
107	11.4027227620258
108	11.357552639066
109	11.3101951741665
110	11.2606968927293
111	11.2091047483125
112	11.1554660880954
113	11.0998286185204
114	11.042240371138
115	10.9827496686817
116	10.9214050913983
117	10.8582554436603
118	10.7933497208833
119	10.7267370767731
120	10.6584667909271
121	10.5885882368106
122	10.517150850132
123	10.4442040976362
124	10.3697974463392
125	10.2939803332212
126	10.2168021353992
127	10.1383121407963
128	10.0585595193261
129	9.9775932946082
130	9.89546231623155
131	9.81221523258014
132	9.72790046423615
133	9.64256617797378
134	9.55626026135683
135	9.46903029795187
136	9.38092354316848
137	9.29198690073686
138	9.20226689983253
139	9.11180967285702
140	9.0206609338825
141	8.92886595776787
142	8.8364695599525
143	8.74351607693371
144	8.6500493474327
145	8.55611269425325
146	8.46174890683656
147	8.36700022451519
148	8.27190832046768
149	8.17651428637552
150	8.08085861778275
151	7.98498120015817
152	7.8889212956593
153	7.7927175305966
154	7.69640788359576
155	7.60002967445527
156	7.50361955369595
157	7.40721349279814
158	7.3108467751222
159	7.21455398750695
160	7.1183690125402
161	7.02232502149531
162	6.92645446792651
163	6.8307890819161
164	6.73535986496516
165	6.6401970855199
166	6.5453302751245
167	6.45078822519145
168	6.35659898437955
169	6.26278985656971
170	6.16938739942793
171	6.07641742354489
172	5.98390499214076
173	5.891874421324
174	5.80034928089229
175	5.70935239566354
176	5.61890584732467
177	5.52903097678573
178	5.43974838702634
179	5.35107794642171
180	5.26303879253494
181	5.1756493363622
182	5.08892726701747
183	5.00288955684297
184	4.91755246693176
185	4.83293155304851
186	4.74904167193451
187	4.66589698798311
188	4.58351098027122
189	4.50189644993315
190	4.42106552786243
191	4.34102968272774
192	4.26179972928866
193	4.1833858369974
194	4.10579753887245
195	4.0290437406301
196	3.95313273006022
197	3.87807218663229
198	3.80386919131819
199	3.73053023661808
