S_44 189.62067397834 35.3399999999986
S_46 155.862118553547 35.3599999999986
S_46 214.8324928869 34.3999999999985
S_15 366.307248085538 34.0799999999984
S_50 183.371208208922 34.4399999999985
S_15 479.153420106755 33.0999999999983
S_50 290.874543403165 33.4599999999984
S_8 342.420793761127 33.0599999999983
S_21 258.00775182153 33.1599999999983
S_50 194.617573718305 32.4199999999982
S_8 439.317652729776 32.0199999999981
S_21 324.672142322066 32.1199999999981
S_8 363.939555420952 31.0199999999981
S_21 154.324333790883 31.1199999999981
S_21 468.209354883048 30.0599999999982
S_31 463.009719120452 30.1599999999982
S_45 418.025118862491 30.2999999999982
S_31 216.780995477002 29.0799999999982
S_45 260.892698249683 29.2199999999982
S_18 367.049043044659 28.9599999999982
S_45 68.4470598345904 28.1799999999982
S_18 175.934646957329 27.8999999999982
S_48 140.246212070059 28.1999999999982
S_18 111.04053313993 26.8799999999982
S_48 112.64102272263 27.1799999999982
S_35 224.189651857529 27.0399999999982
S_14 152.610615620277 26.8399999999982
S_48 177.409131670272 26.1399999999983
S_35 187.171044769216 25.9999999999983
S_14 260.783435056754 25.7999999999983
S_43 348.862437072265 26.0799999999983
S_47 436.633713769333 26.1199999999983
S_49 436.766528021551 26.1399999999983
S_10 187.843019566871 25.7599999999983
S_35 171.828402774396 24.9199999999983
S_14 133.093951778434 24.7199999999983
S_43 190.002631560723 24.9999999999983
S_47 278.626990795939 25.0399999999983
S_49 286.923334708071 25.0599999999983
S_10 88.4137998278549 24.6799999999983
S_36 152.735064736294 24.9199999999983
S_39 376.090414661156 24.9599999999983
S_14 304.888504210966 23.6199999999983
S_43 350.95583767762 23.8999999999983
S_47 303.001650160523 23.9399999999983
S_49 449.437426122925 23.9599999999983
S_10 91.7823512446701 23.5799999999983
S_36 260.301747977227 23.8199999999983
S_39 428.043222116646 23.8599999999983
S_11 238.838857810031 23.5799999999983
S_37 445.498597079721 23.8399999999983
S_43 99.9049548320803 22.7399999999983
S_47 330.800544134982 22.7799999999983
S_49 176.57009939398 22.7999999999983
S_10 219.401458518397 22.4199999999983
S_36 175.139944044755 22.6599999999983
S_39 390.724967208393 22.6999999999983
S_11 132.003787824441 22.4199999999983
S_37 344.850692329304 22.6799999999983
S_38 226.384628453435 22.6799999999983
S_47 281.602556806574 21.6799999999983
S_49 98.488578017961 21.6999999999983
S_10 259.279771675308 21.3199999999984
S_36 136.400146627487 21.5599999999984
S_39 313.638326739574 21.5999999999983
S_11 120.739388767709 21.3199999999984
S_37 255.931631495601 21.5799999999984
S_38 135.059246258818 21.5799999999984
S_30 367.461562615738 21.4999999999984
S_49 345.589351687809 20.5199999999984
S_10 251.017927646613 20.1599999999984
S_36 155.823618235491 20.3999999999984
S_39 127.769323391806 20.4199999999984
S_11 201.062179437108 20.1599999999984
S_37 173.046236595888 20.4199999999984
S_38 193.051806518354 20.4199999999984
S_30 86.3481325796916 20.3399999999984
S_26 248.684539125375 20.2999999999984
S_10 357.740129144048 18.9599999999984
S_36 221.009049588473 19.1999999999984
S_39 343.512736299544 19.2399999999984
S_11 216.393160705231 18.9599999999984
S_37 267.904833849634 19.2199999999984
S_38 161.049681775532 19.2199999999984
S_30 427.42952635493 19.1399999999984
S_26 434.939076193437 19.1199999999984
S_2 237.35627229968 18.9599999999984
S_36 174.6339027795 17.9799999999984
S_39 367.34860827285 17.9999999999984
S_11 148.013512896627 17.7399999999984
S_37 371.517159765198 17.9999999999984
S_38 297.954694542643 17.9999999999984
S_30 312.694739322554 17.9199999999984
S_26 90.785461391128 17.8799999999984
S_2 252.253840406841 17.7199999999984
S_17 137.233377864133 17.7799999999984
S_20 368.023097101255 17.8199999999984
S_39 228.078933704979 16.8199999999985
S_11 50.5667875190821 16.5399999999985
S_37 206.958933124424 16.8199999999985
S_38 123.628475684205 16.8199999999985
S_30 241.696090162832 16.7399999999985
S_26 229.366518916777 16.6999999999985
S_2 90.6035319399857 16.5399999999985
S_17 207.195559797984 16.5999999999985
S_20 245.491344042921 16.6399999999985
S_25 229.732453084017 16.6799999999985
S_11 278.619812647988 15.3199999999985
S_37 86.8331733843696 15.5999999999985
S_38 185.083764820148 15.5999999999985
S_30 142.369238250403 15.5199999999985
S_26 375.421096903198 15.4799999999985
S_2 140.117807576339 15.3199999999985
S_17 434.264896117566 15.3799999999985
S_20 43.8406204335659 15.4199999999985
S_25 287.334300075713 15.4599999999985
S_37 253.875953961772 14.3399999999985
S_38 157.49603169604 14.3399999999985
S_30 285.394463856607 14.2599999999985
S_26 218.837839506791 14.2399999999985
S_2 140.356688476182 14.0799999999985
S_17 157.610278852618 14.1399999999985
S_20 295.67718883945 14.1799999999985
S_25 247.111310951158 14.2199999999985
S_38 120.880105890093 13.0799999999985
S_30 217.882996124067 12.9999999999985
S_26 399.721152805302 12.9799999999985
S_2 119.570063142912 12.8199999999985
S_17 410.825997229971 12.8799999999985
S_20 130.483715459056 12.9199999999985
S_25 335.095508773245 12.9599999999985
S_32 215.448369685175 13.0199999999985
S_30 270.046292327816 11.7799999999986
S_26 350.035712463743 11.7599999999986
S_2 84.8115558164098 11.5999999999986
S_17 305.944439400359 11.6599999999986
S_20 220.966060742368 11.6999999999986
S_25 325.541088036518 11.7399999999986
S_32 270.440381600086 11.7999999999986
S_28 91.7605579756357 11.7799999999986
S_33 316.254644234674 11.8199999999986
S_34 185.539753152795 11.8199999999986
S_26 287.506521665162 10.4599999999986
S_2 190.184121314057 10.2999999999986
S_17 417.92463435409 10.3599999999986
S_20 107.074740251845 10.3999999999986
S_25 171.679934762336 10.4399999999986
S_32 6.40312423743285 10.4999999999986
S_28 200.382134932234 10.4799999999986
S_33 453.722382079615 10.5199999999986
S_34 291.29023327259 10.5199999999986
S_9 398.267498046225 10.2999999999986
S_40 353.23080273385 10.5799999999986
S_2 286.876279953572 8.99999999999862
S_17 225.248751383887 9.05999999999862
S_20 365.377886577718 9.09999999999862
S_25 128.693434175952 9.13999999999862
S_32 293.824777716244 9.19999999999861
S_28 265.377090194312 9.17999999999861
S_33 271.38901967471 9.21999999999861
S_34 194.858923326595 9.21999999999861
S_9 183.480244168139 8.99999999999862
S_40 125.219806739988 9.27999999999861
S_16 253.647393047908 9.05999999999862
S_17 297.712948996177 7.71999999999865
S_20 163.783393541592 7.75999999999864
S_25 244.826469157238 7.79999999999864
S_32 191.407941319058 7.85999999999864
S_28 27.5862284482674 7.83999999999864
S_33 319.828078817355 7.87999999999864
S_34 161.839426593151 7.87999999999864
S_9 297.733101955426 7.65999999999865
S_40 277.14617081966 7.93999999999864
S_16 271.906233838064 7.71999999999865
S_5 168.404275480167 7.65999999999865
S_3 147.556768736646 7.65999999999865
S_22 37.2155881318568 7.77999999999864
S_24 286.148562813095 7.79999999999864
S_42 53.1507290636732 7.95999999999864
S_6 255.362487456557 7.65999999999865
S_29 239.401336671289 7.83999999999864
S_20 447.414796357921 6.41999999999867
S_25 321.043610744709 6.45999999999867
S_32 422.838030456107 6.51999999999867
S_28 270.440381600086 6.49999999999867
S_33 46.1410879802373 6.53999999999867
S_34 137.058381721075 6.53999999999867
S_9 45.453272709454 6.31999999999868
S_40 100.404183179786 6.59999999999867
S_16 50 6.37999999999867
S_5 232.561819738322 6.31999999999868
S_3 282.25166075685 6.31999999999868
S_22 265.81948762271 6.43999999999867
S_24 213.354165649513 6.45999999999867
S_42 328.246858324646 6.61999999999867
S_6 60.6382717431821 6.31999999999868
S_29 245.458754172672 6.49999999999867
S_23 46.3896540189728 6.43999999999867
S_41 225.9424705539 6.61999999999867
S_25 266.046988331009 5.0599999999987
S_32 102.313244499429 5.1199999999987
S_28 186.316934281348 5.0999999999987
S_33 475.542847701445 5.1399999999987
S_34 311.077160845987 5.1399999999987
S_9 438.0159814436 4.91999999999871
S_40 403.401784825005 5.1999999999987
S_16 428.812313256044 4.9799999999987
S_5 326.381678407352 4.91999999999871
S_3 292.769533934117 4.91999999999871
S_22 200.997512422418 5.0399999999987
S_24 370 5.0599999999987
S_42 171.049700379743 5.2199999999987
S_6 412.680263642448 4.91999999999871
S_29 395.132889038612 5.0999999999987
S_23 435.784350338559 5.0399999999987
S_41 299.202272718641 5.2199999999987
S_7 403.441445565524 4.91999999999871
S_4 595.084027680125 4.91999999999871
S_1 235.051058283089 4.91999999999871
S_27 503.531528307811 5.0999999999987
S_32 178.058978992917 3.73999999999872
S_28 233.856793786283 3.71999999999872
S_33 365.03424496888 3.75999999999872
S_34 235.193537326177 3.75999999999872
